uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_cta_n_p_s_1,event_count_cta_n_p_s_2,event_count_cta_n_p_s_3,event_count_cta_n_p_s_4,event_count_cta_n_p_s_5,event_count_finished,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_cta_n_p_s_1,last_received_at_cta_n_p_s_1,first_received_at_cta_n_p_s_2,last_received_at_cta_n_p_s_2,first_received_at_cta_n_p_s_3,last_received_at_cta_n_p_s_3,first_received_at_cta_n_p_s_4,last_received_at_cta_n_p_s_4,first_received_at_cta_n_p_s_5,last_received_at_cta_n_p_s_5,first_received_at_finished,last_received_at_finished
"8901594","","1","1","1","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","","","",""
"10917210","","9","9","9","","","","","1","2","","","2025-05-19 11:00:00","2025-05-20 13:00:00","2025-05-19 11:00:00","2025-05-20 13:00:00","2025-05-19 11:00:00","2025-05-20 13:00:00","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00"
"4890530","","1","1","1","","","","","1","1","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00"
"10898611","","1","1","1","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","","","",""
"10761302","","2","2","2","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","","","",""
"10823265","","1","1","1","","","1","","","1","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00"
"10980239","","1","1","1","","","","","1","1","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00"
"10818603","","1","1","1","","","","","1","1","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00"
"MissingID-93d99dac42bece0848e9a5888be5033a40b91dd8ded1f9c356304dcdbddcd053","","1","1","1","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","","","",""
"MissingID-aec326409b2a1b416ff7bbe31a36631b26d13ac202069cc4c4646af1d3a18227","","1","1","1","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","","","",""
"9231645","","4","4","4","","","","","","","","","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","2025-05-19 11:00:00","","","","","","","","","","","",""
"9670966","","1","1","1","","","","","1","1","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00"
"9517359","","1","1","","","","","","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","","","","","","","",""
"10547564","","1","1","1","","","1","","","1","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00"
"MissingID-5a748e8251bfdac878e9529c1ea17b9b9160f00f5b168a5389dc5bec29819550","","1","1","1","","","","","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","","","","","",""
"8956413","","3","3","2","","","","","1","1","","","2025-05-19 12:00:00","2025-05-20 09:00:00","2025-05-19 12:00:00","2025-05-20 09:00:00","2025-05-19 12:00:00","2025-05-20 09:00:00","","","","","","","","","2025-05-20 10:00:00","2025-05-20 10:00:00","2025-05-20 09:00:00","2025-05-20 09:00:00"
"10981204","","1","1","1","","","","","1","1","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00"
"7512121","","1","1","1","","","","","1","1","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00"
"10988591","","1","1","1","","","","","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","","","","","",""
"9539151","","1","1","2","","","","1","","1","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","","","2025-05-19 12:00:00","2025-05-19 12:00:00"
"9588766","","1","1","1","","","","","1","1","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","","","","","","","","","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00","2025-05-19 12:00:00"
"10838747","","1","1","1","","","1","","","1","","","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","","","","","2025-05-19 13:00:00","2025-05-19 13:00:00","","","","","2025-05-19 13:00:00","2025-05-19 13:00:00"
"9636900","","1","1","1","","","","","","","","","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","","","","","","","","","","","",""
"9529757","","1","1","2","","","","","1","1","","","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","","","","","","","","","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00"
"9511860","","1","1","2","","","","","1","1","","","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","","","","","","","","","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00"
"10976197","","1","1","1","","","","","1","1","","","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","","","","","","","","","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00","2025-05-19 13:00:00"
"9422843","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"9408491","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"9379193","","2","2","2","","","","","","","","","2025-05-19 14:00:00","2025-05-19 17:00:00","2025-05-19 14:00:00","2025-05-19 17:00:00","2025-05-19 14:00:00","2025-05-19 17:00:00","","","","","","","","","","","",""
"9516955","","1","1","1","","","","","1","1","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00"
"9068358","","1","1","1","","","","","1","1","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00"
"8924963","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"7490576","","1","1","2","","","","1","","1","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","","","2025-05-19 14:00:00","2025-05-19 14:00:00"
"9588371","","2","2","2","","","","","1","1","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00"
"10999985","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"9641709","","1","1","1","","","","","1","1","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00"
"10980752","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"10912153","","1","1","1","","","","","1","1","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00"
"10905492","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"10875357","","1","1","1","1","","","","","1","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00"
"10870825","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"MissingID-986eefcb22abecd522c39d587d02bdcfb895a1d31d2fd0eb87d176b7d764aa61","","2","2","2","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"MissingID-ae38d21fb3f818849e17a4654beb159e9563983bb86dc33ca75b99f495743ddd","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"10597332","","1","1","1","","","","","","","","","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","2025-05-19 14:00:00","","","","","","","","","","","",""
"8066273","","1","1","1","","","","","","1","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","","","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00"
"10960355","","1","1","1","","","","","1","1","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00"
"7048423","","1","1","1","","","","","","1","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","","","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00"
"10808469","","1","1","1","","","","","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","","","","","","","",""
"9091813","","1","1","1","","","","","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","","","","","","","",""
"10695668","","1","1","1","","","","","1","1","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00"
"MissingID-733a5b0c364988db922f9d82e0cb8c754e6f65fd70b939f8c95b6104b350485c","","1","1","1","","","","","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","","","","","","","","","","","",""
"10939559","","1","1","1","","","1","","","1","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00"
"10984052","","1","1","1","","","1","","","1","","","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00","","","","","2025-05-19 15:00:00","2025-05-19 15:00:00"
"10976757","","1","1","1","","","","","1","1","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","","","","","","","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00"
"7022091","","1","1","1","","","","","1","1","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","","","","","","","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00"
"10831202","","1","1","2","","","","","1","1","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-20 15:00:00","","","","","","","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00"
"MissingID-64e9eaf996d635b2034cb2d709bb6d03c6f97f1a0ca415bf36247824e44685a1","","1","1","1","","","","","","","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","","","","","","","","","","","",""
"8870907","","1","1","1","","","","","1","1","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","","","","","","","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00"
"20057762","","1","1","1","","","","","","","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","","","","","","","","","","","",""
"8915836","","1","1","1","","","","","","","","","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","2025-05-19 16:00:00","","","","","","","","","","","",""
"9282156","","1","1","1","","","","1","","1","","","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","","","","","","","2025-05-19 17:00:00","2025-05-19 17:00:00","","","2025-05-19 17:00:00","2025-05-19 17:00:00"
"9353492","","1","1","1","","","","","","","","","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","","","","","","","","","","","",""
"10952680","","1","1","1","","","","","","1","","","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","","","","","","","","","","","2025-05-19 17:00:00","2025-05-19 17:00:00"
"MissingID-d42d3519b523b240eaa3671cae55eda33bb667ae844b7568ac15fb024cd84f26","","2","2","2","","","","","","","","","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","","","","","","","","","","","",""
"9682294","","2","2","2","","","","","1","1","","","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","","","","","","","","","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00"
"9556895","","1","1","1","","","","","1","1","","","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","","","","","","","","","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00","2025-05-19 17:00:00"
"9922482","","1","1","1","","","","","1","1","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","","","","","","","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00"
"10758318","","1","1","1","","","","","","","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","","","","","","","","","","","",""
"9258026","","1","1","1","","","","","","1","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","","","","","","","","","","","2025-05-19 18:00:00","2025-05-19 18:00:00"
"10834237","","1","1","1","","","","1","","1","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","","","","","","","2025-05-19 18:00:00","2025-05-19 18:00:00","","","2025-05-19 18:00:00","2025-05-19 18:00:00"
"10794664","","1","1","1","","","","","1","1","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","","","","","","","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00"
"9102988","","1","1","1","","","","","1","1","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","","","","","","","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00"
"10911468","","1","1","1","","","","","","","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","","","","","","","","","","","",""
"9103576","","1","1","","","","","","","","","","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","2025-05-19 18:00:00","","","","","","","","","","","","","",""
