uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_finished,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_finished,last_received_at_finished
"1695422","","1","","","","","","2025-02-26 15:00:00","2025-02-26 15:00:00","","","","","",""
"70961065","","1","","","","","","2025-02-26 15:00:00","2025-02-26 15:00:00","","","","","",""
"70969954","","1","","","","","","2025-02-26 15:00:00","2025-02-26 15:00:00","","","","","",""
"11969763","","2","","","","","","2025-02-26 15:00:00","2025-02-26 16:00:00","","","","","",""
"29718930","","1","1","1","","","","2025-02-26 15:00:00","2025-02-26 15:00:00","2025-02-26 15:00:00","2025-02-26 15:00:00","2025-02-26 15:00:00","2025-02-26 15:00:00","",""
"70965049","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"70946700","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"33552535","","1","1","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","2025-02-26 16:00:00","2025-02-26 16:00:00","","","",""
"70964579","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"15981803","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"70835378","","2","1","1","","","","2025-02-26 16:00:00","2025-02-28 12:00:00","2025-02-28 12:00:00","2025-02-28 12:00:00","2025-02-28 12:00:00","2025-02-28 12:00:00","",""
"70773945","","1","1","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","2025-02-26 16:00:00","2025-02-26 16:00:00","","","",""
"70797150","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"70756194","","3","","","","","","2025-02-26 16:00:00","2025-02-26 17:00:00","","","","","",""
"3473971","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"13512633","","2","","","","","","2025-02-26 16:00:00","2025-02-27 18:00:00","","","","","",""
"33218061","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"18413255","","2","","","","","","2025-02-26 16:00:00","2025-02-28 02:00:00","","","","","",""
"3186936","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"70961946","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"70963455","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"25311315","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"33068363","","2","","","","","","2025-02-26 16:00:00","2025-02-28 15:00:00","","","","","",""
"70968650","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"25445478","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"70959297","","2","","","","","","2025-02-26 16:00:00","2025-02-27 19:00:00","","","","","",""
"70966072","","2","","","","","","2025-02-26 16:00:00","2025-02-28 13:00:00","","","","","",""
"70970469","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"30267166","","1","","","","","","2025-02-26 16:00:00","2025-02-26 16:00:00","","","","","",""
"70127692","","2","","","","","","2025-02-26 16:00:00","2025-02-28 18:00:00","","","","","",""
"16417408","","2","2","","","","","2025-02-26 17:00:00","2025-02-28 20:00:00","2025-02-26 17:00:00","2025-02-28 20:00:00","","","",""
"1060059","","1","","","","","","2025-02-26 17:00:00","2025-02-26 17:00:00","","","","","",""
"70961160","","1","","","","","","2025-02-26 17:00:00","2025-02-26 17:00:00","","","","","",""
"31045335","","1","","","","","","2025-02-26 17:00:00","2025-02-26 17:00:00","","","","","",""
"3109673","","2","","","","","","2025-02-26 17:00:00","2025-02-28 15:00:00","","","","","",""
"70968279","","2","","","","","","2025-02-26 17:00:00","2025-02-28 13:00:00","","","","","",""
"30633786","","1","","","","","","2025-02-26 17:00:00","2025-02-26 17:00:00","","","","","",""
"70962654","","1","","","","","","2025-02-26 17:00:00","2025-02-26 17:00:00","","","","","",""
"33559321","","1","","","","","","2025-02-26 17:00:00","2025-02-26 17:00:00","","","","","",""
"33553441","","1","","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","","","","","",""
"31128215","","3","","","","","","2025-02-26 18:00:00","2025-02-28 23:00:00","","","","","",""
"22510492","","2","","","","","","2025-02-26 18:00:00","2025-02-26 20:00:00","","","","","",""
"13516955","","1","","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","","","","","",""
"24340707","","1","","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","","","","","",""
"33562697","","1","","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","","","","","",""
"9969001","","1","","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","","","","","",""
"70956926","","1","1","1","1","","","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00"
"70867984","","1","","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","","","","","",""
"12930004","","1","","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","","","","","",""
"70967933","","2","","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","","","","","",""
"70963244","","1","1","1","1","","","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00"
"31927505","","1","1","","","","","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","","","",""
"70966141","","2","1","1","","","","2025-02-26 18:00:00","2025-02-28 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","2025-02-26 18:00:00","",""
"26065490","","3","","","","","","2025-02-26 18:00:00","2025-02-27 20:00:00","","","","","",""
"12309612","","1","","","","","","2025-02-26 19:00:00","2025-02-26 19:00:00","","","","","",""
"70842296","","3","","","","","","2025-02-26 19:00:00","2025-02-28 13:00:00","","","","","",""
"17866109","","2","","","","","","2025-02-26 19:00:00","2025-02-28 01:00:00","","","","","",""
"70824600","","1","","","","","","2025-02-26 19:00:00","2025-02-26 19:00:00","","","","","",""
"70969385","","1","","","","","","2025-02-26 19:00:00","2025-02-26 19:00:00","","","","","",""
"70967465","","3","","","","","","2025-02-26 19:00:00","2025-02-27 21:00:00","","","","","",""
"70966669","","1","","","","","","2025-02-26 19:00:00","2025-02-26 19:00:00","","","","","",""
"12386842","","1","","","","","","2025-02-26 19:00:00","2025-02-26 19:00:00","","","","","",""
"28677821","","1","","","","","","2025-02-26 19:00:00","2025-02-26 19:00:00","","","","","",""
"70848755","","1","","","","","","2025-02-26 19:00:00","2025-02-26 19:00:00","","","","","",""
"27854473","","2","","","","","","2025-02-26 20:00:00","2025-02-27 23:00:00","","","","","",""
"33554511","","1","","","","","","2025-02-26 20:00:00","2025-02-26 20:00:00","","","","","",""
"70958576","","2","","","","","","2025-02-26 20:00:00","2025-02-26 21:00:00","","","","","",""
"70964786","","3","","","","","","2025-02-26 20:00:00","2025-02-28 11:00:00","","","","","",""
"70969110","","1","","","","","","2025-02-26 20:00:00","2025-02-26 20:00:00","","","","","",""
"16006185","","2","1","1","","","","2025-02-26 20:00:00","2025-02-28 13:00:00","2025-02-26 20:00:00","2025-02-26 20:00:00","2025-02-26 20:00:00","2025-02-26 20:00:00","",""
"70802406","","1","","","","","","2025-02-26 20:00:00","2025-02-26 20:00:00","","","","","",""
"22930290","","3","","","","","","2025-02-26 20:00:00","2025-02-27 22:00:00","","","","","",""
"70967261","","1","","","","","","2025-02-26 20:00:00","2025-02-26 20:00:00","","","","","",""
"19792931","","1","","","","","","2025-02-26 20:00:00","2025-02-26 20:00:00","","","","","",""
"70967093","","1","","","","","","2025-02-26 20:00:00","2025-02-26 20:00:00","","","","","",""
"70954417","","1","","","","","","2025-02-26 20:00:00","2025-02-26 20:00:00","","","","","",""
"32246352","","1","","","","","","2025-02-26 20:00:00","2025-02-26 20:00:00","","","","","",""
"25442757","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"70965666","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"70969520","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"70970432","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"16705910","","1","1","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","","","",""
"70954146","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"23450435","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"27655061","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"70961980","","1","1","1","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","",""
"25053970","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"11531656","","1","1","1","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","2025-02-26 21:00:00","",""
"29189637","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"70809443","","1","","","","","","2025-02-26 21:00:00","2025-02-26 21:00:00","","","","","",""
"70960393","","1","1","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","2025-02-26 22:00:00","2025-02-26 22:00:00","","","",""
"2386595","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"70958661","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"22386576","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"29208164","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"1701310","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"30725836","","1","1","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","2025-02-26 22:00:00","2025-02-26 22:00:00","","","",""
"29945748","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"5473939","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"70967202","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"19263004","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"33024641","","1","","","","","","2025-02-26 22:00:00","2025-02-26 22:00:00","","","","","",""
"70961100","","2","","","","","","2025-02-26 23:00:00","2025-02-28 10:00:00","","","","","",""
"32492738","","1","1","1","","","","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","",""
"22420311","","1","","","","","","2025-02-26 23:00:00","2025-02-26 23:00:00","","","","","",""
"26486844","","2","","","","","","2025-02-26 23:00:00","2025-02-28 21:00:00","","","","","",""
"70969518","","1","","","","","","2025-02-26 23:00:00","2025-02-26 23:00:00","","","","","",""
"33558439","","1","","","","","","2025-02-26 23:00:00","2025-02-26 23:00:00","","","","","",""
"70867840","","1","","","","","","2025-02-26 23:00:00","2025-02-26 23:00:00","","","","","",""
"28768969","","1","1","1","1","","","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00","2025-02-26 23:00:00"
"6008703","","1","","","","","","2025-02-26 23:00:00","2025-02-26 23:00:00","","","","","",""
"13710759","","1","","","","","","2025-02-26 23:00:00","2025-02-26 23:00:00","","","","","",""
"3980877","","1","","","","","","2025-02-26 23:00:00","2025-02-26 23:00:00","","","","","",""
"70962952","","1","","","","","","2025-02-27 00:00:00","2025-02-27 00:00:00","","","","","",""
"15216758","","2","","","","","","2025-02-27 00:00:00","2025-02-28 19:00:00","","","","","",""
"33564539","","1","1","","","","","2025-02-27 00:00:00","2025-02-27 00:00:00","2025-02-27 00:00:00","2025-02-27 00:00:00","","","",""
"29064213","","2","","","","","","2025-02-27 00:00:00","2025-02-28 10:00:00","","","","","",""
"70966112","","1","1","","","","","2025-02-27 00:00:00","2025-02-27 00:00:00","2025-02-27 00:00:00","2025-02-27 00:00:00","","","",""
"30400896","","2","","","","","","2025-02-27 00:00:00","2025-02-28 21:00:00","","","","","",""
"70961865","","1","","","","","","2025-02-27 01:00:00","2025-02-27 01:00:00","","","","","",""
"25489241","","2","1","1","","","","2025-02-27 01:00:00","2025-02-28 11:00:00","2025-02-28 11:00:00","2025-02-28 11:00:00","2025-02-28 11:00:00","2025-02-28 11:00:00","",""
"5069148","","2","","","","","","2025-02-27 01:00:00","2025-02-27 01:00:00","","","","","",""
"70959917","","4","1","1","","","","2025-02-27 02:00:00","2025-02-28 04:00:00","2025-02-27 02:00:00","2025-02-27 02:00:00","2025-02-27 02:00:00","2025-02-27 02:00:00","",""
"70969947","","3","","","","","","2025-02-27 03:00:00","2025-02-28 14:00:00","","","","","",""
"9873981","","2","1","","","","","2025-02-27 07:00:00","2025-02-28 17:00:00","2025-02-28 17:00:00","2025-02-28 17:00:00","","","",""
"18687146","","1","","","","","","2025-02-27 07:00:00","2025-02-27 07:00:00","","","","","",""
"19018767","","2","","","","","","2025-02-27 07:00:00","2025-02-27 13:00:00","","","","","",""
"31862856","","1","","","","","","2025-02-27 07:00:00","2025-02-27 07:00:00","","","","","",""
"70965591","","1","","","","","","2025-02-27 08:00:00","2025-02-27 08:00:00","","","","","",""
"33300875","","1","1","1","","","","2025-02-27 08:00:00","2025-02-27 08:00:00","2025-02-27 08:00:00","2025-02-27 08:00:00","2025-02-27 08:00:00","2025-02-27 08:00:00","",""
"33553681","","1","","","","","","2025-02-27 08:00:00","2025-02-27 08:00:00","","","","","",""
"6381549","","1","","","","","","2025-02-27 09:00:00","2025-02-27 09:00:00","","","","","",""
"28402500","","1","","","","","","2025-02-27 09:00:00","2025-02-27 09:00:00","","","","","",""
"3111274","","1","","","","","","2025-02-27 09:00:00","2025-02-27 09:00:00","","","","","",""
"3984873","","1","","","","","","2025-02-27 09:00:00","2025-02-27 09:00:00","","","","","",""
"16819582","","2","","","","","","2025-02-27 09:00:00","2025-02-27 09:00:00","","","","","",""
"33557903","","1","","","","","","2025-02-27 10:00:00","2025-02-27 10:00:00","","","","","",""
"6095497","","1","","","","","","2025-02-27 10:00:00","2025-02-27 10:00:00","","","","","",""
"11401264","","2","2","","","","","2025-02-27 10:00:00","2025-02-27 13:00:00","2025-02-27 10:00:00","2025-02-27 13:00:00","","","",""
"16077993","","2","","","","","","2025-02-27 10:00:00","2025-02-27 14:00:00","","","","","",""
"21183059","","1","","","","","","2025-02-27 10:00:00","2025-02-27 10:00:00","","","","","",""
"70969116","","1","","","","","","2025-02-27 10:00:00","2025-02-27 10:00:00","","","","","",""
"15111712","","1","","","","","","2025-02-27 10:00:00","2025-02-27 10:00:00","","","","","",""
"24156483","","2","1","1","","","","2025-02-27 10:00:00","2025-02-28 13:00:00","2025-02-27 10:00:00","2025-02-27 10:00:00","2025-02-27 10:00:00","2025-02-27 10:00:00","",""
"11743978","","1","","","","","","2025-02-27 10:00:00","2025-02-27 10:00:00","","","","","",""
"28508685","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"23663783","","3","","","","","","2025-02-27 11:00:00","2025-02-28 16:00:00","","","","","",""
"70959767","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"31847928","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"70967918","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"2518241","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"33551458","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"70959170","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"32664201","","1","1","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","","","",""
"70969607","","2","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"70963457","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"33007504","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"31153976","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"33559585","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"28431963","","1","1","1","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","",""
"4940959","","1","1","1","1","","","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00","2025-02-27 11:00:00"
"70965900","","2","","","","","","2025-02-27 11:00:00","2025-02-28 14:00:00","","","","","",""
"33556028","","2","","","","","","2025-02-27 11:00:00","2025-02-27 18:00:00","","","","","",""
"31637175","","2","2","","","","","2025-02-27 11:00:00","2025-02-28 16:00:00","2025-02-27 11:00:00","2025-02-28 16:00:00","","","",""
"26057434","","1","","","","","","2025-02-27 11:00:00","2025-02-27 11:00:00","","","","","",""
"70969495","","2","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70960995","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"1469958","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"33549118","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70760682","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70969124","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"24811969","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70868575","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70868980","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70816184","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70967239","","2","","","","","","2025-02-27 12:00:00","2025-02-28 14:00:00","","","","","",""
"70969506","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"28505039","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70964968","","2","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"29931011","","1","1","1","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","",""
"70958233","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"30448563","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"30480949","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70969984","","2","","","","","","2025-02-27 12:00:00","2025-02-28 22:00:00","","","","","",""
"70964561","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"70970155","","2","","","","","","2025-02-27 12:00:00","2025-02-28 16:00:00","","","","","",""
"31564282","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"31567270","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"31596804","","1","1","1","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","",""
"31960640","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"33563387","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"13855811","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"32600207","","1","1","1","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","2025-02-27 12:00:00","",""
"70959706","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"8665608","","1","","","","","","2025-02-27 12:00:00","2025-02-27 12:00:00","","","","","",""
"26034900","","2","","","","","","2025-02-27 13:00:00","2025-02-28 22:00:00","","","","","",""
"31712377","","1","","","","","","2025-02-27 13:00:00","2025-02-27 13:00:00","","","","","",""
"70968433","","3","","","","","","2025-02-27 13:00:00","2025-02-27 13:00:00","","","","","",""
"6352700","","1","1","1","","","","2025-02-27 13:00:00","2025-02-27 13:00:00","2025-02-27 13:00:00","2025-02-27 13:00:00","2025-02-27 13:00:00","2025-02-27 13:00:00","",""
"3302663","","2","","","","","","2025-02-27 13:00:00","2025-02-28 16:00:00","","","","","",""
"29325588","","1","","","","","","2025-02-27 13:00:00","2025-02-27 13:00:00","","","","","",""
